family,subfamily,tribe,genus.group,subgenus,genus.species
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex cedecei
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex changuinolae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex clarki
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex comatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex commevynensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex comminutor
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex confundior
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex conspirator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex contei
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex coppenamensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex corentynensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex creole
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex cristovaoi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex crybda
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex delpontei
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex diamphidius
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex distinguendus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex dolichophyllus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex dunni
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex dureti
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex dyius
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex eastor
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex educator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex egcymon
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex eknomios
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex elephas
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex elevator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ensiformis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex epanastasis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex equinoxialis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ernanii
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ernsti
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex erraticus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex evansae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex fairchildi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex faurani
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ferreri
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex flabellifer
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex foliafer
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex galindoi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex galvaoi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex garcesi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex glyptosalpinx
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex gnomatos
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex guedesi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex herrerai
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex idottus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ikelos
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex inadmirabilis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex inhibitator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex innovator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex intonsus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex intrincatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex invocator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex iolambdis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex isabelae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex jocasta
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex johnnyi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex johnsoni
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex jubifer
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex kummi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex lacertosus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex limacifer
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex lopesi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex lucifugus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex madininensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex martinezi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex maxinocca
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex mesodenticulatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex milwardi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex misionensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex mulrennani
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex mutator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex nicceriensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ocossa
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex oedipus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex olimpioi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex orfilai
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex palaciosi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex panocossa
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex paracrybda
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex patientiae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex pavlovskyi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex peccator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex pedroi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex penai
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex pereyrai
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex phlabistus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex phlogistus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex phyllados
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex pifanoi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex pilosus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex plectoporpe
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex portesi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex productus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex psatharus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex putumayensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex quadrifoliatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex quasihibridus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex rabanicola
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex rabelloi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex rachoui
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ribeirensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ronderosi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex rooti
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex rorotaensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex sacchettae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex saramaccensis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex sardinerae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex serratimarge
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex silvai
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex simulator
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex spathulatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex spissipes
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex sursumptor
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex symbletos
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex taeniopus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex tecmarsis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex terebor
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex theobaldi
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex tournieri
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex trifidus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex trigeminatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex trilobulatus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex trisetosus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex unicornis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex vaxus
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex vexillifer
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex vidali
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex vomerifer
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex wepsterae
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex ybarmis
Culicidae,Culicinae,Culicini,Culex,CulexMelanoconion,Culex zeteki
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex antillummagnorum
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex arawak
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex biscaynensis
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex bisulcatus
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex erethyzonfer
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex jalisco
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex sandrae
Culicidae,Culicinae,Culicini,Culex,CulexMicraedes,Culex schicki
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex albipes
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex aphylactus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex aureus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex azymus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex carioca
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex chryselatus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex consolator
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex daumastocampa
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex davisi
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex dubitans
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex elongatus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex gairus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex gaudeator
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex hedys
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex imitator
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex inimitabilis
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex intermedius
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex jenningsi
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex kukenan
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex lanei
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex microphyllus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex neglectus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex pleuristriatus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex pulidoi
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex reducens
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex reginae
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex rejector
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex shopei
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex siphanulatus
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex stonei
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex sutili
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex worontzowi
Culicidae,Culicinae,Culicini,Culex,CulexMicroculex,Culex xenophobus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex apicalis
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex arizonensis
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex boharti
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex chaetoventralis
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex cheesmanae
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex crassistylus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex derivator
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex douglasi
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex dumbletoni
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex europaeus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex fergusoni
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex gamma
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex gaufini
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex impudicus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex johni
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex judaicus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex latus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex leonardi
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex martinii
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex millironi
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex pedicellus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex postspiraculosus
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex pseudomelanoconia
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex reevesi
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex rubensis
Culicidae,Culicinae,Culicini,Culex,CulexNeoculex,Culex territans
Culicidae,Culicinae,Culicini,Culex,CulexNicaromyia,Culex nicaroensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex albinervis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex annulioris
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex aurantapex
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex bitaeniorhynchus
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex cornutus
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex epidesmus
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex geminus
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex giganteus
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex infula
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex kinabaluensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex longicornis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex luzonensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex poicilipes
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex pseudosinensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex samoaensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex selangorensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex sinensis
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex squamosus
Culicidae,Culicinae,Culicini,Culex,CulexOculeomyia,Culex starckeae
Culicidae,Culicinae,Culicini,Culex,CulexPhenacomyia,Culex airozai
Culicidae,Culicinae,Culicini,Culex,CulexPhenacomyia,Culex corniger
Culicidae,Culicinae,Culicini,Culex,CulexPhenacomyia,Culex lactator
Culicidae,Culicinae,Culicini,Culex,CulexPhytotelmatomyia,Culex castroi
Culicidae,Culicinae,Culicini,Culex,CulexPhytotelmatomyia,Culex hepperi
Culicidae,Culicinae,Culicini,Culex,CulexPhytotelmatomyia,Culex machadoi
Culicidae,Culicinae,Culicini,Culex,CulexPhytotelmatomyia,Culex renatoi
Culicidae,Culicinae,Culicini,Culex,CulexSirivanakarnius,Culex boninensis
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex cairnsensis
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex flochi
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex inornatus
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex nigrimacula
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex ocellatus
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex punctiscapularis
Culicidae,Culicinae,Culicini,Culex,Culexsubgenusuncertain,Culex romeroi
Culicidae,Culicinae,Culicini,Culex,CulexTinolestes,Culex breviculus
Culicidae,Culicinae,Culicini,Culex,CulexTinolestes,Culex cauchensis
Culicidae,Culicinae,Culicini,Culex,CulexTinolestes,Culex latisquama
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites atlanticus
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites barretoi
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites belkini
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites cancer
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites colombianus
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites costaricensis
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites curiche
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites dyari
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites epitedeus
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites howardi
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites magnus
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites mathesoni
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites mcdonaldi
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites melanophylum
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites nicoyae
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites panamensis
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites pseudes
Culicidae,Culicinae,Culicini,Deinocerites,DeinoceritesDeinocerites,Deinocerites spanius
Culicidae,Culicinae,Culicini,Galindomyia,GalindomyiaGalindomyia,Galindomyia leei
Culicidae,Culicinae,Culicini,Lutzia,LutziaInsulalutzia,Lutzia shinonagai
Culicidae,Culicinae,Culicini,Lutzia,LutziaLutzia,Lutzia allostigma
Culicidae,Culicinae,Culicini,Lutzia,LutziaLutzia,Lutzia bigoti
Culicidae,Culicinae,Culicini,Lutzia,LutziaMetalutzia,Lutzia agranensis
Culicidae,Culicinae,Culicini,Lutzia,LutziaMetalutzia,Lutzia fuscana
Culicidae,Culicinae,Culicini,Lutzia,LutziaMetalutzia,Lutzia halifaxii
Culicidae,Culicinae,Culicini,Lutzia,LutziaMetalutzia,Lutzia tigripes
Culicidae,Culicinae,Culicini,Lutzia,LutziaMetalutzia,Lutzia vorax
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaAllotheobaldia,Culiseta longiareolata
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaAustrotheobaldia,Culiseta littleri
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaClimacura,Culiseta antipodea
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaClimacura,Culiseta marchettei
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaClimacura,Culiseta melanura
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaClimacura,Culiseta novaezealandiae
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaClimacura,Culiseta tonnoiri
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta amurensis
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta atra
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta drummondi
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta fumipennis
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta inconspicua
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta litorea
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta minnesotae
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta morsitans
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta nipponica
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta ochroptera
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta otwayensis
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta sylvanensis
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta victoriensis
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCulicella,Culiseta weindorferi
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta alaskaensis
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta annulata
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta atlantica
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta bergrothi
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta glaphyroptera
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta impatiens
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta incidens
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta inornata
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta megaloba
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta niveitaeniata
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta particeps
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaCuliseta,Culiseta subochrea
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaNeotheobaldia,Culiseta frenchii
Culicidae,Culicinae,Culisetini,Culiseta,CulisetaNeotheobaldia,Culiseta hilli
Culicidae,Culicinae,Culisetini,Culiseta,Culisetasubgenusuncertain,Culiseta arenivaga
